order_item_id,order_id,product_name,quantity,unit_price_at_order
597,165,Almonds (Badam) 500g,0.3,450
598,165,Cashew Nuts (Kaju) 500g,0.48,550
599,165,Peanuts (Groundnut) 500g,1.65,90
600,165,Groundnut Oil 1L,1.46,220
601,166,Almonds (Badam) 500g,0.3,450
602,166,Cashew Nuts (Kaju) 500g,0.7,550
603,166,Peanuts (Groundnut) 500g,1.94,90
604,166,Groundnut Oil 1L,0.8,220
605,167,Groundnut Oil 1L,1.84,220
606,167,Mustard Oil 1L,0.9,200
607,167,Pure Ghee 1L,0.78,600
608,167,Sugar 1kg,2.62,45
609,168,Groundnut Oil 1L,0.82,220
610,168,Mustard Oil 1L,1.0,200
611,168,Pure Ghee 1L,2.08,600
612,168,Sugar 1kg,7.47,45
613,169,Groundnut Oil 1L,1.07,220
614,169,Mustard Oil 1L,0.96,200
615,169,Jaggery (Bella/Gud) 1kg,3.12,62.53
616,169,Iodized Salt 1kg,9.18,25
617,170,Mustard Oil 1L,0.84,200
618,170,Jaggery (Bella/Gud) 1kg,4.65,70
619,170,Rock Salt (Sendha Namak) 500g,2.27,40
620,171,Mustard Oil 1L,0.79,200
621,171,Jaggery (Bella/Gud) 1kg,4.5,70
622,172,Mustard Oil 1L,0.88,200
623,173,Sona Masoori Rice 5kg,13.99,350
624,173,Basmati Rice 5kg,2.68,550
625,173,Wheat Flour (Atta) 5kg,12.09,250
626,173,Toor Dal 1kg,4.44,140
627,174,Basmati Rice 5kg,2.09,550
628,174,Toor Dal 1kg,4.03,125.36
629,174,Moong Dal 1kg,1.92,130
630,174,Rajma (Kidney Beans) 1kg,1.13,160
631,175,Basmati Rice 5kg,2.64,550
632,175,Moong Dal 1kg,0.99,130
633,175,Rajma (Kidney Beans) 1kg,1.1,160
634,175,Turmeric Powder 200g,1.21,60
635,176,Basmati Rice 5kg,3.62,550
636,176,Moong Dal 1kg,2.29,130
637,176,Rajma (Kidney Beans) 1kg,1.74,160
638,176,Turmeric Powder 200g,1.8,60
639,177,Moong Dal 1kg,2.01,130
640,177,Rajma (Kidney Beans) 1kg,1.9,160
641,177,Turmeric Powder 200g,1.08,60
642,177,Garam Masala 100g,0.92,80
643,178,Rajma (Kidney Beans) 1kg,1.5,160
644,178,Turmeric Powder 200g,0.76,60
645,178,Garam Masala 100g,0.64,80
646,178,Biryani Masala 100g,1.06,100
647,179,Rajma (Kidney Beans) 1kg,1.3,160
648,179,Garam Masala 100g,0.77,67.04
649,179,Biryani Masala 100g,1.97,100
650,179,Almonds (Badam) 500g,0.47,450
651,180,Almonds (Badam) 500g,0.68,450
652,180,Cashew Nuts (Kaju) 500g,0.39,550
653,180,Peanuts (Groundnut) 500g,3.1,90
654,180,Sunflower Oil 1L,5.08,152.29
655,181,Almonds (Badam) 500g,0.7,450
656,181,Cashew Nuts (Kaju) 500g,0.41,550
657,181,Peanuts (Groundnut) 500g,1.79,90
658,181,Sunflower Oil 1L,2.62,180
659,182,Cashew Nuts (Kaju) 500g,0.4,550
660,182,Sunflower Oil 1L,2.25,180
661,182,Groundnut Oil 1L,3.1,220
662,182,Mustard Oil 1L,0.73,200
663,183,Cashew Nuts (Kaju) 500g,0.38,550
664,183,Groundnut Oil 1L,2.69,220
665,183,Mustard Oil 1L,0.6,200
666,183,Pure Ghee 1L,3.21,600
667,184,Cashew Nuts (Kaju) 500g,0.3,550
668,184,Mustard Oil 1L,0.9,200
669,184,Sugar 1kg,4.19,45
670,184,Jaggery (Bella/Gud) 1kg,3.61,70
671,185,Mustard Oil 1L,0.85,200
672,185,Sugar 1kg,5.99,52.67
673,185,Jaggery (Bella/Gud) 1kg,9.41,70
674,185,Iodized Salt 1kg,8.42,25
675,186,Mustard Oil 1L,0.87,200
676,186,Rock Salt (Sendha Namak) 500g,0.81,40
677,187,Mustard Oil 1L,0.81,200
678,187,Rock Salt (Sendha Namak) 500g,0.47,40
679,188,Rock Salt (Sendha Namak) 500g,0.69,40
680,189,Sona Masoori Rice 5kg,3.83,350
681,189,Basmati Rice 5kg,5.22,550
682,189,Wheat Flour (Atta) 5kg,13.0,250
683,189,Toor Dal 1kg,1.77,140
684,190,Sona Masoori Rice 5kg,2.85,350
685,190,Basmati Rice 5kg,5.85,550
686,190,Toor Dal 1kg,1.41,140
687,190,Moong Dal 1kg,1.72,130
688,191,Sona Masoori Rice 5kg,5.66,350
689,191,Toor Dal 1kg,0.98,140
690,191,Moong Dal 1kg,1.37,130
691,191,Rajma (Kidney Beans) 1kg,2.08,160
692,192,Sona Masoori Rice 5kg,2.07,350
693,192,Toor Dal 1kg,1.37,140
694,192,Moong Dal 1kg,2.06,130
695,192,Rajma (Kidney Beans) 1kg,2.8,160
696,193,Toor Dal 1kg,1.01,140
697,193,Moong Dal 1kg,1.9,130
698,193,Rajma (Kidney Beans) 1kg,1.8,160
699,193,Turmeric Powder 200g,4.63,60
700,194,Toor Dal 1kg,1.2,140
701,194,Rajma (Kidney Beans) 1kg,1.89,160
702,194,Garam Masala 100g,1.14,80
703,194,Biryani Masala 100g,0.82,100
704,195,Garam Masala 100g,0.56,80
705,195,Biryani Masala 100g,0.43,100
706,195,Almonds (Badam) 500g,2.03,450
707,195,Cashew Nuts (Kaju) 500g,0.58,550
708,196,Garam Masala 100g,0.69,80
709,196,Biryani Masala 100g,0.33,100
710,196,Cashew Nuts (Kaju) 500g,0.47,550
711,196,Peanuts (Groundnut) 500g,1.09,90
712,197,Biryani Masala 100g,0.58,100
713,197,Cashew Nuts (Kaju) 500g,0.54,550
714,197,Peanuts (Groundnut) 500g,1.33,90
715,197,Sunflower Oil 1L,2.55,180
716,198,Biryani Masala 100g,0.64,100
717,198,Cashew Nuts (Kaju) 500g,0.6,550
718,198,Peanuts (Groundnut) 500g,1.09,90
719,198,Sunflower Oil 1L,1.12,180
720,199,Biryani Masala 100g,0.35,100
721,199,Peanuts (Groundnut) 500g,1.12,90
722,199,Sunflower Oil 1L,2.8,158.98
723,199,Groundnut Oil 1L,1.49,220
724,200,Sunflower Oil 1L,2.94,180
725,200,Groundnut Oil 1L,1.19,220
726,200,Mustard Oil 1L,4.58,200
727,200,Pure Ghee 1L,2.9,600
728,201,Groundnut Oil 1L,1.16,220
729,201,Sugar 1kg,4.44,45
730,201,Jaggery (Bella/Gud) 1kg,2.15,70
731,201,Iodized Salt 1kg,4.91,25
732,202,Groundnut Oil 1L,0.98,220
733,202,Sugar 1kg,4.76,45
734,202,Jaggery (Bella/Gud) 1kg,3.04,79.22
735,202,Iodized Salt 1kg,4.5,25
736,203,Groundnut Oil 1L,0.93,220
737,203,Jaggery (Bella/Gud) 1kg,2.53,70
738,203,Rock Salt (Sendha Namak) 500g,2.58,40
739,204,Jaggery (Bella/Gud) 1kg,3.46,70
740,205,Sona Masoori Rice 5kg,4.35,350
741,205,Basmati Rice 5kg,4.1,550
742,205,Wheat Flour (Atta) 5kg,12.4,250
743,205,Toor Dal 1kg,7.89,140
744,206,Sona Masoori Rice 5kg,9.26,350
745,206,Basmati Rice 5kg,5.53,550
746,206,Moong Dal 1kg,0.97,130
747,206,Rajma (Kidney Beans) 1kg,2.27,160
748,207,Moong Dal 1kg,0.79,130
749,207,Rajma (Kidney Beans) 1kg,2.35,160
750,207,Turmeric Powder 200g,5.16,60
751,207,Garam Masala 100g,1.17,80
752,208,Moong Dal 1kg,2.03,130
753,208,Rajma (Kidney Beans) 1kg,2.45,160
754,208,Garam Masala 100g,0.99,80
755,208,Biryani Masala 100g,1.37,100
756,209,Moong Dal 1kg,1.97,130
757,209,Rajma (Kidney Beans) 1kg,2.36,160
758,209,Garam Masala 100g,0.7,80
759,209,Biryani Masala 100g,0.65,100
760,210,Moong Dal 1kg,1.18,130
761,210,Biryani Masala 100g,0.94,100
762,210,Almonds (Badam) 500g,0.58,450
763,210,Cashew Nuts (Kaju) 500g,0.56,550
764,211,Almonds (Badam) 500g,0.98,450
765,211,Cashew Nuts (Kaju) 500g,0.62,550
766,211,Peanuts (Groundnut) 500g,4.61,90
767,211,Sunflower Oil 1L,2.9,180
768,212,Almonds (Badam) 500g,0.58,450
769,212,Cashew Nuts (Kaju) 500g,0.79,550
770,212,Sunflower Oil 1L,2.13,180
771,212,Groundnut Oil 1L,1.06,220
772,213,Sunflower Oil 1L,3.0,180
773,213,Groundnut Oil 1L,1.13,220
774,213,Mustard Oil 1L,2.3,200
775,213,Pure Ghee 1L,0.79,600
776,214,Sunflower Oil 1L,1.46,180
777,214,Groundnut Oil 1L,1.07,220
778,214,Mustard Oil 1L,2.85,200
779,214,Pure Ghee 1L,0.42,600
780,215,Groundnut Oil 1L,1.04,220
781,215,Pure Ghee 1L,0.61,600
782,215,Sugar 1kg,1.56,45
783,215,Jaggery (Bella/Gud) 1kg,3.34,70
784,216,Groundnut Oil 1L,0.74,220
785,216,Pure Ghee 1L,0.76,600
786,216,Sugar 1kg,2.23,45
787,216,Jaggery (Bella/Gud) 1kg,2.97,70
788,217,Groundnut Oil 1L,1.09,220
789,217,Pure Ghee 1L,0.35,600
790,217,Sugar 1kg,1.83,45
791,217,Jaggery (Bella/Gud) 1kg,2.11,70
792,218,Sugar 1kg,2.37,45
793,218,Jaggery (Bella/Gud) 1kg,3.52,70
794,218,Iodized Salt 1kg,8.18,25
795,218,Rock Salt (Sendha Namak) 500g,0.66,40
796,219,Sugar 1kg,1.6,45
797,219,Rock Salt (Sendha Namak) 500g,0.87,40
798,220,Rock Salt (Sendha Namak) 500g,1.25,40
799,221,Sona Masoori Rice 5kg,14.31,350
800,221,Basmati Rice 5kg,1.05,550
801,221,Wheat Flour (Atta) 5kg,4.62,250
802,221,Toor Dal 1kg,0.89,140
803,222,Basmati Rice 5kg,2.72,550
804,222,Wheat Flour (Atta) 5kg,5.27,250
805,222,Toor Dal 1kg,1.47,140
806,222,Moong Dal 1kg,1.36,130
807,223,Basmati Rice 5kg,0.96,550
808,223,Wheat Flour (Atta) 5kg,2.98,250
809,223,Toor Dal 1kg,1.31,140
810,223,Moong Dal 1kg,1.38,130
811,224,Basmati Rice 5kg,2.09,550
812,224,Toor Dal 1kg,1.46,140
813,224,Moong Dal 1kg,1.4,130
814,224,Rajma (Kidney Beans) 1kg,1.19,160
815,225,Basmati Rice 5kg,2.52,550
816,225,Toor Dal 1kg,0.96,140
817,225,Moong Dal 1kg,1.42,130
818,225,Rajma (Kidney Beans) 1kg,2.38,160
819,226,Toor Dal 1kg,1.38,140
820,226,Moong Dal 1kg,0.61,130
821,226,Rajma (Kidney Beans) 1kg,1.92,132.88
822,226,Turmeric Powder 200g,0.83,60
823,227,Moong Dal 1kg,1.45,130
824,227,Rajma (Kidney Beans) 1kg,1.48,160
825,227,Turmeric Powder 200g,0.62,60
826,227,Garam Masala 100g,4.5,80
827,228,Rajma (Kidney Beans) 1kg,1.1,160
828,228,Turmeric Powder 200g,0.47,49.55
829,228,Biryani Masala 100g,0.49,100
830,228,Almonds (Badam) 500g,0.36,450
831,229,Turmeric Powder 200g,0.97,60
832,229,Biryani Masala 100g,0.72,100
833,229,Almonds (Badam) 500g,0.48,450
834,229,Cashew Nuts (Kaju) 500g,0.42,550
835,230,Turmeric Powder 200g,1.02,60
836,230,Biryani Masala 100g,1.25,100
837,230,Almonds (Badam) 500g,0.29,450
838,230,Cashew Nuts (Kaju) 500g,0.73,550
839,231,Turmeric Powder 200g,0.69,60
840,231,Biryani Masala 100g,0.67,100
841,231,Almonds (Badam) 500g,0.21,450
842,231,Cashew Nuts (Kaju) 500g,0.82,550
843,232,Almonds (Badam) 500g,0.52,450
844,232,Peanuts (Groundnut) 500g,2.75,90
845,232,Sunflower Oil 1L,2.19,180
846,232,Groundnut Oil 1L,1.21,220
847,233,Peanuts (Groundnut) 500g,1.82,90
848,233,Sunflower Oil 1L,2.28,180
849,233,Groundnut Oil 1L,2.59,220
850,233,Mustard Oil 1L,1.57,200
851,234,Sunflower Oil 1L,1.61,180
852,234,Groundnut Oil 1L,2.23,220
853,234,Mustard Oil 1L,0.82,200
854,234,Pure Ghee 1L,0.52,600
855,235,Sunflower Oil 1L,1.48,180
856,235,Mustard Oil 1L,1.4,200
857,235,Pure Ghee 1L,0.59,600
858,235,Sugar 1kg,3.2,45
859,236,Sunflower Oil 1L,2.36,180
860,236,Mustard Oil 1L,0.85,200
861,236,Pure Ghee 1L,0.58,600
862,236,Sugar 1kg,6.28,45
863,237,Pure Ghee 1L,0.44,600
864,237,Jaggery (Bella/Gud) 1kg,4.41,70
865,237,Iodized Salt 1kg,3.9,25
866,238,Pure Ghee 1L,0.78,600
867,238,Jaggery (Bella/Gud) 1kg,6.88,70
868,238,Iodized Salt 1kg,2.39,25
869,239,Iodized Salt 1kg,2.95,25
870,240,Sona Masoori Rice 5kg,13.6,350
871,240,Basmati Rice 5kg,2.82,550
872,240,Wheat Flour (Atta) 5kg,3.17,250
873,240,Toor Dal 1kg,2.3,113.08
874,241,Basmati Rice 5kg,3.8,550
875,241,Wheat Flour (Atta) 5kg,3.36,250
876,241,Toor Dal 1kg,1.63,140
877,241,Moong Dal 1kg,6.77,130
878,242,Basmati Rice 5kg,4.32,550
879,242,Wheat Flour (Atta) 5kg,1.43,250
880,242,Toor Dal 1kg,3.29,140
881,242,Rajma (Kidney Beans) 1kg,9.11,160
882,243,Wheat Flour (Atta) 5kg,3.46,250
883,243,Toor Dal 1kg,1.53,140
884,243,Turmeric Powder 200g,2.31,60
885,243,Biryani Masala 100g,0.63,100
886,244,Turmeric Powder 200g,1.33,60
887,244,Biryani Masala 100g,0.39,100
888,244,Almonds (Badam) 500g,2.14,450
889,244,Cashew Nuts (Kaju) 500g,0.83,550
890,245,Turmeric Powder 200g,1.41,60
891,245,Biryani Masala 100g,0.39,100
892,245,Cashew Nuts (Kaju) 500g,0.44,550
893,245,Peanuts (Groundnut) 500g,2.09,90
894,246,Biryani Masala 100g,0.77,86.29
895,246,Cashew Nuts (Kaju) 500g,0.89,550
896,246,Peanuts (Groundnut) 500g,1.19,90
897,246,Sunflower Oil 1L,1.63,180
898,247,Biryani Masala 100g,0.65,100
899,247,Peanuts (Groundnut) 500g,1.61,90
900,247,Sunflower Oil 1L,1.79,180
901,247,Groundnut Oil 1L,0.94,220
902,248,Sunflower Oil 1L,2.64,180
903,248,Groundnut Oil 1L,0.94,220
904,248,Mustard Oil 1L,1.9,200
905,248,Pure Ghee 1L,0.72,600
906,249,Sunflower Oil 1L,1.13,180
907,249,Groundnut Oil 1L,1.32,220
908,249,Mustard Oil 1L,0.85,200
909,249,Pure Ghee 1L,0.35,600
910,250,Sunflower Oil 1L,1.91,180
911,250,Groundnut Oil 1L,1.63,220
912,250,Mustard Oil 1L,1.83,200
913,250,Pure Ghee 1L,0.72,600
914,251,Groundnut Oil 1L,1.07,220
915,251,Pure Ghee 1L,0.51,600
916,251,Sugar 1kg,2.96,45
917,251,Jaggery (Bella/Gud) 1kg,11.18,70
918,252,Pure Ghee 1L,0.54,600
919,252,Sugar 1kg,2.09,45
920,252,Iodized Salt 1kg,9.46,25
921,252,Rock Salt (Sendha Namak) 500g,3.17,34.77
922,253,Pure Ghee 1L,0.38,600
923,253,Sugar 1kg,3.12,45
924,254,Sugar 1kg,2.45,45
925,255,Sona Masoori Rice 5kg,3.83,350
926,255,Basmati Rice 5kg,1.29,550
927,255,Wheat Flour (Atta) 5kg,12.79,250
928,255,Toor Dal 1kg,1.48,140
929,256,Sona Masoori Rice 5kg,3.13,350
930,256,Basmati Rice 5kg,2.61,550
931,256,Toor Dal 1kg,2.23,112.02
932,256,Moong Dal 1kg,3.76,154.71
933,257,Sona Masoori Rice 5kg,2.82,350
934,257,Basmati Rice 5kg,1.54,487.02
935,257,Toor Dal 1kg,1.24,140
936,257,Moong Dal 1kg,3.16,130
937,258,Sona Masoori Rice 5kg,3.13,350
938,258,Basmati Rice 5kg,1.7,550
939,258,Toor Dal 1kg,1.26,140
940,258,Rajma (Kidney Beans) 1kg,2.15,160
941,259,Sona Masoori Rice 5kg,2.19,350
942,259,Basmati Rice 5kg,1.65,550
943,259,Toor Dal 1kg,1.68,140
944,259,Rajma (Kidney Beans) 1kg,1.84,160
945,260,Basmati Rice 5kg,1.85,616.23
946,260,Rajma (Kidney Beans) 1kg,2.98,160
947,260,Turmeric Powder 200g,0.6,60
948,260,Garam Masala 100g,0.47,80
949,261,Rajma (Kidney Beans) 1kg,1.25,160
950,261,Turmeric Powder 200g,0.52,60
951,261,Garam Masala 100g,0.6,80
952,261,Biryani Masala 100g,0.5,100
953,262,Turmeric Powder 200g,0.5,60
954,262,Garam Masala 100g,0.5,80
955,262,Biryani Masala 100g,0.7,100
956,262,Almonds (Badam) 500g,0.43,450
957,263,Turmeric Powder 200g,1.04,52.98
958,263,Garam Masala 100g,0.45,80
959,263,Biryani Masala 100g,0.37,100
960,263,Almonds (Badam) 500g,0.45,450
961,264,Turmeric Powder 200g,1.07,60
962,264,Biryani Masala 100g,0.64,100
963,264,Almonds (Badam) 500g,0.21,450
964,264,Cashew Nuts (Kaju) 500g,0.3,550
965,265,Turmeric Powder 200g,1.21,60
966,265,Biryani Masala 100g,0.5,100
967,265,Almonds (Badam) 500g,0.31,450
968,265,Cashew Nuts (Kaju) 500g,0.31,550
969,266,Almonds (Badam) 500g,0.49,450
970,266,Cashew Nuts (Kaju) 500g,0.36,550
971,266,Peanuts (Groundnut) 500g,2.09,90
972,266,Sunflower Oil 1L,10.14,180
973,267,Cashew Nuts (Kaju) 500g,0.49,550
974,267,Peanuts (Groundnut) 500g,1.48,75.31
975,267,Groundnut Oil 1L,0.89,220
976,267,Mustard Oil 1L,2.03,200
977,268,Cashew Nuts (Kaju) 500g,0.39,550
978,268,Peanuts (Groundnut) 500g,1.16,90
979,268,Groundnut Oil 1L,1.38,220
980,268,Mustard Oil 1L,1.51,200
981,269,Groundnut Oil 1L,1.18,220
982,269,Mustard Oil 1L,1.21,200
983,269,Pure Ghee 1L,1.79,600
984,269,Sugar 1kg,1.7,45
985,270,Groundnut Oil 1L,0.68,220
986,270,Pure Ghee 1L,1.26,600
987,270,Sugar 1kg,1.54,45
988,270,Jaggery (Bella/Gud) 1kg,2.65,70
989,271,Groundnut Oil 1L,1.16,261.9
990,271,Sugar 1kg,1.3,45
991,271,Jaggery (Bella/Gud) 1kg,4.38,70
992,271,Iodized Salt 1kg,3.41,25
993,272,Groundnut Oil 1L,0.98,220
994,272,Sugar 1kg,1.75,45
995,272,Jaggery (Bella/Gud) 1kg,4.56,70
996,272,Iodized Salt 1kg,3.1,25
997,273,Sugar 1kg,1.47,45
998,273,Iodized Salt 1kg,2.9,20.35
999,273,Rock Salt (Sendha Namak) 500g,1.15,40
1000,274,Sugar 1kg,1.77,45
1001,274,Rock Salt (Sendha Namak) 500g,0.41,40
1002,275,Rock Salt (Sendha Namak) 500g,0.6,40
1003,276,Sona Masoori Rice 5kg,2.51,350
1004,276,Basmati Rice 5kg,2.78,550
1005,276,Wheat Flour (Atta) 5kg,3.98,250
1006,276,Toor Dal 1kg,4.74,140
1007,277,Sona Masoori Rice 5kg,2.81,350
1008,277,Basmati Rice 5kg,1.74,550
1009,277,Wheat Flour (Atta) 5kg,1.54,250
1010,277,Toor Dal 1kg,3.76,140
1011,278,Sona Masoori Rice 5kg,1.63,350
1012,278,Basmati Rice 5kg,2.1,550
1013,278,Wheat Flour (Atta) 5kg,2.22,250
1014,278,Moong Dal 1kg,1.84,130
1015,279,Sona Masoori Rice 5kg,2.14,350
1016,279,Basmati Rice 5kg,1.84,550
1017,279,Wheat Flour (Atta) 5kg,1.82,250
1018,279,Moong Dal 1kg,2.16,130
1019,280,Sona Masoori Rice 5kg,1.58,350
1020,280,Basmati Rice 5kg,2.19,550
1021,280,Wheat Flour (Atta) 5kg,1.63,250
1022,280,Moong Dal 1kg,3.2,130
1023,281,Sona Masoori Rice 5kg,3.72,350
1024,281,Rajma (Kidney Beans) 1kg,3.5,160
1025,281,Turmeric Powder 200g,0.78,60
1026,281,Garam Masala 100g,0.66,80
1027,282,Rajma (Kidney Beans) 1kg,2.8,160
1028,282,Turmeric Powder 200g,0.96,60
1029,282,Garam Masala 100g,0.81,80
1030,282,Biryani Masala 100g,2.89,100
1031,283,Rajma (Kidney Beans) 1kg,2.25,160
1032,283,Turmeric Powder 200g,0.73,60
1033,283,Garam Masala 100g,0.55,80
1034,283,Almonds (Badam) 500g,0.38,450
1035,284,Turmeric Powder 200g,0.54,60
1036,284,Garam Masala 100g,0.75,80
1037,284,Almonds (Badam) 500g,0.24,450
1038,284,Cashew Nuts (Kaju) 500g,0.38,550
1039,285,Turmeric Powder 200g,0.89,60
1040,285,Almonds (Badam) 500g,0.36,450
1041,285,Cashew Nuts (Kaju) 500g,0.26,550
1042,285,Peanuts (Groundnut) 500g,2.05,90
1043,286,Turmeric Powder 200g,0.78,60
1044,286,Almonds (Badam) 500g,0.25,450
1045,286,Cashew Nuts (Kaju) 500g,0.38,454.28
1046,286,Peanuts (Groundnut) 500g,2.62,90
1047,287,Almonds (Badam) 500g,0.25,450
1048,287,Cashew Nuts (Kaju) 500g,0.46,550
1049,287,Sunflower Oil 1L,1.12,180
1050,287,Groundnut Oil 1L,2.54,220
1051,288,Almonds (Badam) 500g,0.45,450
1052,288,Cashew Nuts (Kaju) 500g,0.39,550
1053,288,Sunflower Oil 1L,2.1,180
1054,288,Groundnut Oil 1L,3.14,220
1055,289,Sunflower Oil 1L,1.69,180
1056,289,Mustard Oil 1L,0.96,200
1057,289,Pure Ghee 1L,2.75,600
1058,289,Sugar 1kg,0.97,45
1059,290,Sunflower Oil 1L,1.44,180
1060,290,Mustard Oil 1L,1.01,200
1061,290,Sugar 1kg,1.46,45
1062,290,Jaggery (Bella/Gud) 1kg,1.48,70
1063,291,Sunflower Oil 1L,1.82,180
1064,291,Mustard Oil 1L,1.79,200
1065,291,Sugar 1kg,1.39,45
1066,291,Jaggery (Bella/Gud) 1kg,3.17,70
1067,292,Sunflower Oil 1L,1.15,180
1068,292,Mustard Oil 1L,1.22,200
1069,292,Sugar 1kg,2.24,45
1070,292,Jaggery (Bella/Gud) 1kg,3.34,70
1071,293,Sugar 1kg,1.69,45
1072,293,Jaggery (Bella/Gud) 1kg,1.22,70
1073,293,Iodized Salt 1kg,2.05,25
1074,293,Rock Salt (Sendha Namak) 500g,0.38,40
1075,294,Sugar 1kg,1.71,45
1076,294,Jaggery (Bella/Gud) 1kg,1.28,70
1077,294,Iodized Salt 1kg,1.1,25
1078,294,Rock Salt (Sendha Namak) 500g,0.29,40
1079,295,Jaggery (Bella/Gud) 1kg,2.53,70
1080,295,Iodized Salt 1kg,1.69,25
1081,295,Rock Salt (Sendha Namak) 500g,0.34,40
1082,296,Iodized Salt 1kg,1.71,25
1083,297,Iodized Salt 1kg,1.83,25
1084,298,Sona Masoori Rice 5kg,2.79,350
1085,298,Basmati Rice 5kg,2.09,550
1086,298,Wheat Flour (Atta) 5kg,2.03,250
1087,298,Toor Dal 1kg,1.21,140
1088,299,Sona Masoori Rice 5kg,2.68,350
1089,299,Basmati Rice 5kg,1.1,550
1090,299,Wheat Flour (Atta) 5kg,1.77,250
1091,299,Toor Dal 1kg,2.57,140
1092,300,Sona Masoori Rice 5kg,2.04,350
1093,300,Basmati Rice 5kg,2.62,440.32
1094,300,Wheat Flour (Atta) 5kg,3.29,250
1095,300,Toor Dal 1kg,3.42,140
1096,301,Sona Masoori Rice 5kg,3.44,350
1097,301,Basmati Rice 5kg,2.13,622.91
1098,301,Wheat Flour (Atta) 5kg,3.68,250
1099,301,Toor Dal 1kg,1.51,140
1100,302,Sona Masoori Rice 5kg,3.92,350
1101,302,Basmati Rice 5kg,1.49,550
1102,302,Wheat Flour (Atta) 5kg,2.25,250
1103,302,Moong Dal 1kg,2.57,130
1104,303,Basmati Rice 5kg,1.09,550
1105,303,Moong Dal 1kg,1.79,130
1106,303,Rajma (Kidney Beans) 1kg,9.64,160
1107,303,Turmeric Powder 200g,4.83,60
1108,304,Moong Dal 1kg,2.76,130
1109,304,Garam Masala 100g,2.35,80
1110,304,Biryani Masala 100g,0.45,100
1111,304,Almonds (Badam) 500g,0.6,450
1112,305,Garam Masala 100g,2.2,80
1113,305,Biryani Masala 100g,0.51,100
1114,305,Almonds (Badam) 500g,0.46,450
1115,305,Cashew Nuts (Kaju) 500g,1.01,550
1116,306,Biryani Masala 100g,0.37,100
1117,306,Almonds (Badam) 500g,0.48,450
1118,306,Cashew Nuts (Kaju) 500g,1.2,550
1119,306,Peanuts (Groundnut) 500g,0.99,90
1120,307,Biryani Masala 100g,0.72,100
1121,307,Almonds (Badam) 500g,0.38,450
1122,307,Peanuts (Groundnut) 500g,1.37,90
1123,307,Sunflower Oil 1L,4.34,180
1124,308,Biryani Masala 100g,0.5,100
1125,308,Peanuts (Groundnut) 500g,1.1,90
1126,308,Sunflower Oil 1L,5.85,180
1127,308,Groundnut Oil 1L,2.46,220
1128,309,Biryani Masala 100g,0.54,100
1129,309,Peanuts (Groundnut) 500g,0.92,90
1130,309,Groundnut Oil 1L,1.69,220
1131,309,Mustard Oil 1L,3.1,200
1132,310,Peanuts (Groundnut) 500g,0.8,90
1133,310,Groundnut Oil 1L,1.82,220
1134,310,Mustard Oil 1L,2.11,200
1135,310,Pure Ghee 1L,0.88,600
1136,311,Pure Ghee 1L,1.05,600
1137,311,Sugar 1kg,3.8,45
1138,311,Jaggery (Bella/Gud) 1kg,3.72,70
1139,311,Iodized Salt 1kg,9.57,25
1140,312,Pure Ghee 1L,0.94,600
1141,312,Sugar 1kg,2.42,45
1142,312,Jaggery (Bella/Gud) 1kg,5.04,70
1143,312,Rock Salt (Sendha Namak) 500g,0.85,40
1144,313,Sugar 1kg,2.83,45
1145,313,Jaggery (Bella/Gud) 1kg,3.27,70
1146,313,Rock Salt (Sendha Namak) 500g,0.88,40
1147,314,Rock Salt (Sendha Namak) 500g,0.55,40
1148,315,Sona Masoori Rice 5kg,16.31,350
1149,315,Basmati Rice 5kg,2.79,550
1150,315,Wheat Flour (Atta) 5kg,2.07,250
1151,315,Toor Dal 1kg,1.33,140
1152,316,Basmati Rice 5kg,3.27,550
1153,316,Wheat Flour (Atta) 5kg,1.17,250
1154,316,Toor Dal 1kg,0.89,140
1155,316,Moong Dal 1kg,3.38,130
1156,317,Basmati Rice 5kg,1.41,550
1157,317,Wheat Flour (Atta) 5kg,2.53,250
1158,317,Toor Dal 1kg,1.06,140
1159,317,Moong Dal 1kg,2.49,130
1160,318,Basmati Rice 5kg,3.01,550
1161,318,Wheat Flour (Atta) 5kg,2.17,250
1162,318,Toor Dal 1kg,1.64,140
1163,318,Moong Dal 1kg,1.47,130
1164,319,Wheat Flour (Atta) 5kg,1.15,250
1165,319,Toor Dal 1kg,2.29,140
1166,319,Rajma (Kidney Beans) 1kg,3.08,160
1167,319,Turmeric Powder 200g,1.45,60
1168,320,Wheat Flour (Atta) 5kg,1.75,250
1169,320,Rajma (Kidney Beans) 1kg,3.17,160
1170,320,Turmeric Powder 200g,1.07,60
1171,320,Garam Masala 100g,1.58,80
1172,321,Rajma (Kidney Beans) 1kg,2.48,177.41
1173,321,Turmeric Powder 200g,0.9,60
1174,321,Garam Masala 100g,0.96,80
1175,321,Biryani Masala 100g,0.65,100
1176,322,Turmeric Powder 200g,0.75,60
1177,322,Garam Masala 100g,1.17,80
1178,322,Biryani Masala 100g,0.77,100
1179,322,Almonds (Badam) 500g,0.32,522.66
1180,323,Turmeric Powder 200g,0.83,60
1181,323,Biryani Masala 100g,1.65,100
1182,323,Almonds (Badam) 500g,0.54,450
1183,323,Cashew Nuts (Kaju) 500g,0.94,550
1184,324,Almonds (Badam) 500g,0.49,450
1185,324,Cashew Nuts (Kaju) 500g,0.44,550
